transaction_id,date,product_name,category,quantity,unit_price,cost_price,discount_percent,region,payment_method
TXN-0983,2026-05-27,Cushion Covers,Home & Kitchen,1,1766.53,1078.41,20,West,UPI
TXN-0933,2026-05-27,Football,Sports & Fitness,1,545.7,439.71,10,West,UPI
TXN-0930,2026-05-27,Bedsheet Set,Home & Kitchen,1,1274.41,963.87,0,South,Debit Card
TXN-0786,2026-05-27,Gym Gloves,Sports & Fitness,4,3056.33,2103.49,0,South,Cash
TXN-0992,2026-05-27,Resistance Bands,Sports & Fitness,2,2892.53,2046.21,0,South,Net Banking
TXN-0883,2026-05-27,Resistance Bands,Sports & Fitness,1,4132.25,2389.78,0,West,UPI
TXN-0815,2026-05-28,Dumbbells 5kg,Sports & Fitness,1,1683.97,1080.71,0,East,UPI
TXN-0945,2026-05-28,Bluetooth Speaker,Electronics,1,14804.57,13106.06,10,South,Credit Card
TXN-0890,2026-05-28,Hair Serum,Beauty & Personal Care,2,807.08,462.1,0,North,Credit Card
TXN-0901,2026-05-28,Mechanical Keyboard,Electronics,2,10676.93,9751.58,0,East,Cash
TXN-0996,2026-05-28,Winter Jacket,Clothing,5,2896.68,2078.51,5,West,Credit Card
TXN-1093,2026-06-01,Chopping Board,Home & Kitchen,1,1820.18,1419.69,5,South,UPI
TXN-1098,2026-06-01,USB-C Hub,Electronics,1,9607.95,8095.67,0,West,UPI
TXN-1222,2026-06-01,Pen Set Premium,Books & Stationery,1,815.08,627.92,15,East,Cash
TXN-1106,2026-06-01,Smart Watch,Electronics,2,6422.98,4624.48,10,North,UPI
TXN-1122,2026-06-01,Cushion Covers,Home & Kitchen,1,2797.72,1923.12,5,North,Credit Card
TXN-1154,2026-06-01,Shampoo 500ml,Beauty & Personal Care,2,575.32,283.14,0,North,UPI
TXN-1033,2026-06-01,Hoodie,Clothing,2,929.42,453.58,0,West,UPI
TXN-1035,2026-06-01,Power Bank 20000mAh,Electronics,4,12947.42,8770.24,15,West,Net Banking
TXN-1175,2026-06-01,Football,Sports & Fitness,1,4197.31,2324.68,0,North,UPI
TXN-1059,2026-06-02,USB-C Hub,Electronics,1,10013.27,7796.18,10,North,Credit Card
TXN-1021,2026-06-02,Power Bank 20000mAh,Electronics,1,11275.51,8523.36,0,North,UPI
TXN-1077,2026-06-02,Sketch Pad,Books & Stationery,1,566.38,362.43,5,South,UPI
TXN-1105,2026-06-02,Wall Clock,Home & Kitchen,4,2516.87,1805.01,0,North,Credit Card
TXN-1174,2026-06-02,Smart Watch,Electronics,1,13005.45,9185.0,5,North,Credit Card
TXN-1115,2026-06-02,Cargo Pants,Clothing,2,594.21,296.96,0,North,Credit Card
TXN-1148,2026-06-02,Cargo Pants,Clothing,2,2808.28,1865.76,0,North,Net Banking
TXN-1065,2026-06-03,Planner 2024,Books & Stationery,1,457.4,475.52,0,South,Credit Card
TXN-1055,2026-06-03,Hoodie,Clothing,1,2064.22,1422.12,15,West,UPI
TXN-1052,2026-06-03,Cricket Bat,Sports & Fitness,1,1351.41,786.01,25,West,Cash
TXN-1176,2026-06-03,USB-C Hub,Electronics,3,14810.2,12132.33,20,West,Credit Card
TXN-1193,2026-06-04,Hoodie,Clothing,2,2175.76,1027.56,0,North,Cash
TXN-1209,2026-06-04,LED Desk Lamp,Home & Kitchen,2,1841.08,1115.42,10,West,UPI
TXN-1165,2026-06-04,USB-C Hub,Electronics,1,10849.75,7902.15,0,South,Cash
TXN-1083,2026-06-04,Sunscreen SPF50,Beauty & Personal Care,1,158.82,107.79,0,South,UPI
TXN-1152,2026-06-04,Track Pants,Clothing,1,1344.13,608.82,5,East,Credit Card
TXN-1047,2026-06-04,Yoga Mat,Sports & Fitness,2,2661.77,1726.89,0,East,Debit Card
TXN-1169,2026-06-04,Linen Shirt,Clothing,1,598.66,439.11,20,East,UPI
TXN-1016,2026-06-04,Webcam HD,Electronics,1,7314.71,6479.28,0,West,Credit Card
TXN-1184,2026-06-05,Gym Gloves,Sports & Fitness,2,835.69,580.31,0,West,Cash
TXN-1073,2026-06-05,Winter Jacket,Clothing,2,3474.25,1890.01,0,South,UPI
TXN-1185,2026-06-05,Webcam HD,Electronics,1,2788.32,2220.78,15,East,Debit Card
TXN-1004,2026-06-05,Storage Container Set,Home & Kitchen,1,1872.67,1443.69,10,North,UPI
TXN-1005,2026-06-05,Bluetooth Speaker,Electronics,1,11094.6,10133.86,0,South,Debit Card
TXN-1132,2026-06-05,Cushion Covers,Home & Kitchen,1,1534.04,963.23,5,West,Cash
TXN-1224,2026-06-05,Smart Watch,Electronics,1,15774.15,11062.78,20,South,UPI
TXN-1044,2026-06-05,Football,Sports & Fitness,1,4000.81,3049.33,0,South,UPI
TXN-1067,2026-06-06,Webcam HD,Electronics,1,12613.89,8770.87,0,South,UPI
TXN-1206,2026-06-06,Yoga Mat,Sports & Fitness,1,1989.43,1602.21,20,West,Net Banking
TXN-1171,2026-06-06,Winter Jacket,Clothing,3,722.55,328.9,5,North,Net Banking
TXN-1045,2026-06-06,Kurta Set,Clothing,1,940.6,649.39,25,East,UPI
TXN-1003,2026-06-06,Linen Shirt,Clothing,1,2108.08,1353.68,5,North,UPI
TXN-1116,2026-06-06,Phone Stand,Electronics,1,3998.02,3334.63,5,East,Cash
TXN-1081,2026-06-07,Wall Clock,Home & Kitchen,1,2001.83,1171.26,0,West,UPI
TXN-1129,2026-06-07,USB-C Hub,Electronics,1,15350.17,12803.51,5,East,Credit Card
TXN-1197,2026-06-07,Sunscreen SPF50,Beauty & Personal Care,2,873.44,375.67,0,East,Debit Card
TXN-1088,2026-06-07,Cushion Covers,Home & Kitchen,1,2579.37,1787.32,0,North,Debit Card
TXN-1109,2026-06-07,Mechanical Keyboard,Electronics,1,8697.95,6190.12,0,East,UPI
TXN-1100,2026-06-07,Portable Monitor,Electronics,1,8515.08,5976.3,0,South,Debit Card
TXN-1140,2026-06-07,Moisturizer,Beauty & Personal Care,2,939.96,598.88,0,West,Credit Card
TXN-1144,2026-06-07,Storage Container Set,Home & Kitchen,1,1844.11,1077.13,5,North,UPI
TXN-1181,2026-06-07,Chopping Board,Home & Kitchen,1,1687.2,1291.8,0,North,Debit Card
TXN-1064,2026-06-08,Gaming Mouse,Electronics,1,10790.25,8689.78,10,South,Credit Card
TXN-1085,2026-06-08,Power Bank 20000mAh,Electronics,2,12281.65,9287.21,5,North,UPI
TXN-1103,2026-06-08,Pen Set Premium,Books & Stationery,1,841.05,795.75,15,South,Net Banking
TXN-1027,2026-06-08,Cushion Covers,Home & Kitchen,1,1982.59,1046.09,10,North,Net Banking
TXN-1034,2026-06-08,Cargo Pants,Clothing,1,1699.49,1113.25,0,South,UPI
TXN-1118,2026-06-08,Wireless Earbuds,Electronics,1,4962.51,4297.7,10,North,UPI
TXN-1060,2026-06-09,LED Desk Lamp,Home & Kitchen,1,422.69,222.31,0,West,UPI
TXN-1043,2026-06-09,Phone Stand,Electronics,1,11128.19,10036.34,10,North,Cash
TXN-1205,2026-06-09,Self-Help Book,Books & Stationery,1,674.13,495.62,10,North,Cash
TXN-1094,2026-06-09,Power Bank 20000mAh,Electronics,1,10609.06,7791.39,0,East,Debit Card
TXN-1173,2026-06-10,Self-Help Book,Books & Stationery,1,773.78,584.83,20,North,Net Banking
TXN-1091,2026-06-10,Winter Jacket,Clothing,1,415.5,241.22,0,South,UPI
TXN-1128,2026-06-10,Cargo Pants,Clothing,2,1212.97,817.01,0,East,Cash
TXN-1123,2026-06-10,Webcam HD,Electronics,2,8959.4,6039.4,0,East,Credit Card
TXN-1040,2026-06-10,Wall Clock,Home & Kitchen,1,510.0,348.33,5,South,UPI
TXN-1220,2026-06-10,LED Desk Lamp,Home & Kitchen,1,1395.3,881.74,25,North,UPI
TXN-1194,2026-06-10,Pen Set Premium,Books & Stationery,2,639.65,524.55,10,East,UPI
TXN-1212,2026-06-10,Bedsheet Set,Home & Kitchen,1,1814.17,946.21,0,North,UPI
TXN-1068,2026-06-11,Wall Clock,Home & Kitchen,1,561.3,313.32,0,West,Cash
TXN-1134,2026-06-11,Kurta Set,Clothing,1,909.68,586.37,0,South,Net Banking
TXN-1061,2026-06-11,Webcam HD,Electronics,3,12171.75,8220.64,5,East,Cash
TXN-1125,2026-06-11,Mechanical Keyboard,Electronics,1,7701.27,5557.92,0,South,UPI
TXN-1026,2026-06-11,Formal Shirt,Clothing,1,1800.77,1278.45,10,East,UPI
TXN-1063,2026-06-12,Non-Stick Pan,Home & Kitchen,2,2126.5,1254.15,20,East,Credit Card
TXN-1015,2026-06-12,Cargo Pants,Clothing,2,1766.81,1290.65,0,South,Net Banking
TXN-1010,2026-06-12,Cargo Pants,Clothing,2,476.93,254.26,10,West,Debit Card
TXN-1160,2026-06-12,Wall Clock,Home & Kitchen,1,2831.55,1694.62,0,West,UPI
TXN-1089,2026-06-12,Cushion Covers,Home & Kitchen,2,2440.61,1906.44,0,South,Credit Card
TXN-1158,2026-06-12,Kurta Set,Clothing,1,955.28,709.17,5,South,Credit Card
TXN-1186,2026-06-12,Sports Shoes,Sports & Fitness,2,3184.42,2329.06,0,West,Debit Card
TXN-1054,2026-06-12,Notebook Set,Books & Stationery,1,673.88,669.25,0,South,UPI
TXN-1062,2026-06-12,Linen Shirt,Clothing,2,2981.09,1571.58,0,East,Cash
TXN-1069,2026-06-12,Portable Monitor,Electronics,1,3385.32,2881.67,5,South,Debit Card
TXN-1074,2026-06-12,Cricket Bat,Sports & Fitness,1,2128.37,1269.1,5,North,Cash
TXN-1187,2026-06-12,Linen Shirt,Clothing,2,1481.4,813.15,20,South,UPI
TXN-1142,2026-06-13,Gaming Mouse,Electronics,2,8293.04,6366.45,20,North,UPI
TXN-1042,2026-06-13,Water Bottle 1L,Home & Kitchen,1,2456.05,1341.71,25,South,UPI
TXN-1226,2026-06-13,Kurta Set,Clothing,3,3118.86,1644.04,10,West,Debit Card
TXN-1031,2026-06-13,Notebook Set,Books & Stationery,1,257.26,174.5,10,West,UPI
TXN-1090,2026-06-13,Beard Oil,Beauty & Personal Care,1,1242.67,754.11,15,North,Credit Card
TXN-1172,2026-06-14,Formal Shirt,Clothing,1,1606.94,847.69,0,South,UPI
TXN-1121,2026-06-14,Wireless Earbuds,Electronics,1,7079.69,4837.22,15,West,UPI
TXN-1216,2026-06-14,Gym Gloves,Sports & Fitness,1,4566.15,2688.91,0,East,UPI
TXN-1136,2026-06-14,Self-Help Book,Books & Stationery,2,244.87,153.99,0,West,UPI
TXN-1163,2026-06-15,USB-C Hub,Electronics,1,3012.56,2744.36,20,East,UPI
TXN-1127,2026-06-15,Cargo Pants,Clothing,2,2980.09,1875.81,15,West,Cash
TXN-1150,2026-06-15,Kurta Set,Clothing,1,722.9,490.66,0,East,Credit Card
TXN-1038,2026-06-15,Sports Shoes,Sports & Fitness,1,911.88,661.85,0,West,Credit Card
TXN-1155,2026-06-15,Gaming Mouse,Electronics,2,3233.99,2968.47,0,North,UPI
TXN-1227,2026-06-15,Kurta Set,Clothing,2,798.91,473.8,5,West,Credit Card
TXN-1180,2026-06-15,Formal Shirt,Clothing,1,430.22,287.2,5,West,Credit Card
TXN-1130,2026-06-16,Yoga Mat,Sports & Fitness,1,4886.21,3208.28,25,South,Net Banking
TXN-1138,2026-06-16,Hoodie,Clothing,1,2550.03,1236.1,0,West,Cash
TXN-1112,2026-06-16,Cotton T-Shirt,Clothing,3,3127.77,1444.18,10,East,Debit Card
TXN-1036,2026-06-16,Wall Clock,Home & Kitchen,1,310.25,167.31,5,West,UPI
TXN-1149,2026-06-16,Cargo Pants,Clothing,1,1299.99,858.97,10,North,UPI
TXN-1143,2026-06-16,Winter Jacket,Clothing,1,2615.74,1479.48,15,North,Credit Card
TXN-1153,2026-06-16,Face Wash,Beauty & Personal Care,1,1115.01,498.91,15,South,Debit Card
TXN-1196,2026-06-16,Bedsheet Set,Home & Kitchen,2,1219.76,742.94,5,West,Net Banking
TXN-1198,2026-06-16,Planner 2024,Books & Stationery,1,110.96,72.68,10,West,Net Banking
TXN-1161,2026-06-16,Denim Jeans,Clothing,1,641.65,301.56,15,North,Debit Card
TXN-1210,2026-06-16,Mechanical Keyboard,Electronics,2,15279.51,12464.16,5,West,Debit Card
TXN-1145,2026-06-17,Polo T-Shirt,Clothing,1,2031.21,1282.26,15,South,UPI
TXN-1219,2026-06-17,Wireless Earbuds,Electronics,2,6400.47,5795.17,10,West,UPI
TXN-1009,2026-06-17,Phone Stand,Electronics,1,14261.67,10620.78,0,South,UPI
TXN-1159,2026-06-17,Wireless Earbuds,Electronics,1,10280.34,8933.26,10,North,UPI
TXN-1217,2026-06-17,Smart Watch,Electronics,2,5741.02,4551.48,0,North,Debit Card
TXN-1228,2026-06-17,Wall Clock,Home & Kitchen,1,2226.23,1268.78,0,South,Cash
TXN-1203,2026-06-17,Storage Container Set,Home & Kitchen,2,1613.83,1088.51,10,West,Credit Card
TXN-1188,2026-06-17,Water Bottle 1L,Home & Kitchen,1,1830.82,923.5,0,North,Credit Card
TXN-1208,2026-06-17,Cotton T-Shirt,Clothing,1,1537.11,734.27,0,East,Debit Card
TXN-1030,2026-06-17,Polo T-Shirt,Clothing,1,1359.16,920.71,15,East,Credit Card
TXN-1096,2026-06-17,Power Bank 20000mAh,Electronics,1,8042.83,6756.48,0,South,Credit Card
TXN-1097,2026-06-17,Bluetooth Speaker,Electronics,1,8784.48,6362.37,5,South,Credit Card
TXN-1020,2026-06-17,Webcam HD,Electronics,2,10316.85,7530.72,25,East,UPI
TXN-1086,2026-06-17,Winter Jacket,Clothing,1,2807.53,1370.81,0,South,Cash
TXN-1046,2026-06-17,Hoodie,Clothing,1,1067.99,750.17,0,West,UPI
TXN-1022,2026-06-17,Chopping Board,Home & Kitchen,1,1185.88,833.44,0,North,Credit Card
TXN-1214,2026-06-18,Water Bottle 1L,Home & Kitchen,1,2277.41,1412.19,0,North,Net Banking
TXN-1126,2026-06-18,Denim Jeans,Clothing,2,2555.01,1380.75,0,South,UPI
TXN-1058,2026-06-18,Power Bank 20000mAh,Electronics,3,15982.27,10443.65,0,East,UPI
TXN-1164,2026-06-18,Denim Jeans,Clothing,1,1169.25,651.55,0,East,Cash
TXN-1135,2026-06-18,LED Desk Lamp,Home & Kitchen,2,2462.8,1696.95,10,East,Credit Card
TXN-1166,2026-06-18,Winter Jacket,Clothing,1,589.67,433.17,0,North,UPI
TXN-1110,2026-06-18,Cotton T-Shirt,Clothing,1,2878.0,1784.82,0,South,Credit Card
TXN-1168,2026-06-18,Kurta Set,Clothing,1,2777.22,1533.19,0,South,UPI
TXN-1023,2026-06-19,Sketch Pad,Books & Stationery,2,575.04,606.61,0,East,UPI
TXN-1207,2026-06-19,Cushion Covers,Home & Kitchen,3,332.66,233.38,0,South,UPI
TXN-1099,2026-06-19,Gym Gloves,Sports & Fitness,2,4101.06,3438.07,0,North,Credit Card
TXN-1190,2026-06-19,Polo T-Shirt,Clothing,1,2773.68,1798.34,0,South,Credit Card
TXN-1079,2026-06-19,Non-Stick Pan,Home & Kitchen,1,2146.01,1406.6,0,East,UPI
TXN-1183,2026-06-19,Beard Oil,Beauty & Personal Care,1,718.37,465.95,0,North,UPI
TXN-1037,2026-06-19,Sports Shoes,Sports & Fitness,4,757.47,562.01,20,East,Debit Card
TXN-1119,2026-06-19,Portable Monitor,Electronics,2,2530.97,1866.44,10,North,UPI
TXN-1032,2026-06-19,Hair Serum,Beauty & Personal Care,1,1435.98,954.38,5,North,UPI
TXN-1057,2026-06-19,Power Bank 20000mAh,Electronics,1,9096.72,8284.83,0,East,Credit Card
TXN-1191,2026-06-20,Track Pants,Clothing,3,1670.83,1199.71,0,West,Credit Card
TXN-1192,2026-06-20,Skipping Rope,Sports & Fitness,1,3305.13,2776.59,0,South,UPI
TXN-1070,2026-06-20,Track Pants,Clothing,1,1113.98,577.2,0,South,UPI
TXN-1049,2026-06-20,Portable Monitor,Electronics,1,7000.91,5141.36,5,South,UPI
TXN-1006,2026-06-20,Smart Watch,Electronics,5,12925.6,8675.75,0,North,Net Banking
TXN-1008,2026-06-20,Shampoo 500ml,Beauty & Personal Care,1,954.49,466.1,10,South,UPI
TXN-1179,2026-06-20,Water Bottle 1L,Home & Kitchen,1,1153.53,746.92,0,North,Net Banking
TXN-1018,2026-06-20,Moisturizer,Beauty & Personal Care,1,1326.18,882.81,25,West,Credit Card
TXN-1080,2026-06-21,Linen Shirt,Clothing,2,2989.25,1538.94,10,South,Credit Card
TXN-1078,2026-06-21,Power Bank 20000mAh,Electronics,2,11932.31,7971.49,0,North,Credit Card
TXN-1117,2026-06-21,Formal Shirt,Clothing,1,2942.43,1453.02,0,North,Credit Card
TXN-1200,2026-06-21,Cushion Covers,Home & Kitchen,2,1699.8,984.57,20,North,Credit Card
TXN-1225,2026-06-21,Kurta Set,Clothing,1,2031.98,1330.92,0,East,Debit Card
TXN-1114,2026-06-21,Denim Jeans,Clothing,1,3309.16,1951.81,0,East,Credit Card
TXN-1048,2026-06-21,USB-C Hub,Electronics,1,1806.61,1483.16,0,East,Cash
TXN-1108,2026-06-21,Chopping Board,Home & Kitchen,2,344.47,265.03,15,West,UPI
TXN-1024,2026-06-21,Power Bank 20000mAh,Electronics,3,9762.88,7795.89,20,South,Cash
TXN-1095,2026-06-21,Chopping Board,Home & Kitchen,2,1276.18,752.2,5,East,UPI
TXN-1157,2026-06-22,Bedsheet Set,Home & Kitchen,2,452.8,299.11,0,South,Net Banking
TXN-1221,2026-06-22,Pen Set Premium,Books & Stationery,1,126.43,94.67,5,North,Credit Card
TXN-1002,2026-06-22,Chopping Board,Home & Kitchen,2,2142.77,1085.11,20,North,UPI
TXN-1107,2026-06-22,Denim Jeans,Clothing,2,2717.0,1678.2,5,West,UPI
TXN-1102,2026-06-22,Gaming Mouse,Electronics,1,7331.0,5903.62,5,South,Credit Card
TXN-1101,2026-06-22,Cargo Pants,Clothing,1,466.39,276.96,5,East,UPI
TXN-1012,2026-06-22,Bedsheet Set,Home & Kitchen,1,820.37,651.3,0,North,UPI
TXN-1204,2026-06-23,Self-Help Book,Books & Stationery,2,637.71,417.29,0,North,UPI
TXN-1215,2026-06-23,Notebook Set,Books & Stationery,1,453.6,456.72,15,North,Credit Card
TXN-1075,2026-06-23,Formal Shirt,Clothing,1,1133.12,636.59,25,West,UPI
TXN-1056,2026-06-23,Hair Serum,Beauty & Personal Care,2,897.13,452.52,0,North,UPI
TXN-1195,2026-06-23,Polo T-Shirt,Clothing,2,2966.65,2000.84,20,East,UPI
TXN-1199,2026-06-23,Track Pants,Clothing,2,2508.87,1287.07,0,East,Credit Card
TXN-1025,2026-06-23,Beard Oil,Beauty & Personal Care,1,762.55,477.93,0,North,Credit Card
TXN-1189,2026-06-23,Notebook Set,Books & Stationery,3,875.68,548.4,0,North,Cash
TXN-1111,2026-06-23,Cotton T-Shirt,Clothing,1,2333.06,1356.08,5,West,Cash
TXN-1084,2026-06-23,Moisturizer,Beauty & Personal Care,1,162.1,105.52,5,South,UPI
TXN-1139,2026-06-23,Lip Balm Set,Beauty & Personal Care,1,683.92,381.41,0,North,UPI
TXN-1162,2026-06-23,Yoga Mat,Sports & Fitness,1,361.19,242.74,0,West,UPI
TXN-1178,2026-06-24,Cushion Covers,Home & Kitchen,1,2168.7,1482.55,0,North,Credit Card
TXN-1041,2026-06-24,Moisturizer,Beauty & Personal Care,2,1140.05,534.01,0,East,Credit Card
TXN-1133,2026-06-24,Planner 2024,Books & Stationery,1,120.11,84.61,0,East,UPI
TXN-1211,2026-06-24,Sketch Pad,Books & Stationery,1,162.79,110.94,0,South,UPI
TXN-1104,2026-06-24,Beard Oil,Beauty & Personal Care,1,1109.02,661.56,20,East,Credit Card
TXN-1147,2026-06-24,Formal Shirt,Clothing,2,2786.41,1971.48,0,South,Credit Card
TXN-1151,2026-06-24,Power Bank 20000mAh,Electronics,1,12847.7,8741.04,0,West,UPI
TXN-1131,2026-06-24,Yoga Mat,Sports & Fitness,2,4686.04,2800.95,5,South,UPI
TXN-1182,2026-06-24,Lip Balm Set,Beauty & Personal Care,4,826.92,299.31,15,South,UPI
TXN-1076,2026-06-24,Sports Shoes,Sports & Fitness,1,2763.39,1650.91,0,East,Credit Card
TXN-1028,2026-06-24,Cotton T-Shirt,Clothing,1,493.18,264.43,0,South,UPI
TXN-1066,2026-06-25,Smart Watch,Electronics,2,1266.78,954.25,0,North,Debit Card
TXN-1082,2026-06-25,Phone Stand,Electronics,2,14705.94,12856.2,20,North,UPI
TXN-1051,2026-06-25,Portable Monitor,Electronics,2,15787.23,11811.44,10,West,UPI
TXN-1029,2026-06-25,Hoodie,Clothing,1,1682.17,1125.34,5,North,Credit Card
TXN-1053,2026-06-25,Linen Shirt,Clothing,1,2963.19,1844.58,0,South,UPI
TXN-1019,2026-06-25,Webcam HD,Electronics,1,6089.01,4135.16,0,West,UPI
TXN-1146,2026-06-25,Wireless Earbuds,Electronics,1,8927.97,7734.45,0,North,UPI
TXN-1202,2026-06-25,Polo T-Shirt,Clothing,2,505.96,335.74,0,North,UPI
TXN-1092,2026-06-25,Kurta Set,Clothing,1,1219.25,724.42,0,East,Cash
TXN-1087,2026-06-25,Formal Shirt,Clothing,2,741.5,364.35,5,North,Credit Card
TXN-1167,2026-06-26,USB-C Hub,Electronics,1,6961.14,5770.44,0,West,UPI
TXN-1201,2026-06-26,Kurta Set,Clothing,1,1640.0,1049.69,5,East,UPI
TXN-1071,2026-06-26,Polo T-Shirt,Clothing,1,448.94,320.94,0,West,UPI
TXN-1170,2026-06-26,Portable Monitor,Electronics,1,12562.83,8797.32,0,West,Credit Card
TXN-1072,2026-06-26,Power Bank 20000mAh,Electronics,1,5716.01,5223.01,0,South,Cash
TXN-1017,2026-06-26,Cargo Pants,Clothing,1,2183.93,1530.74,0,West,Cash
TXN-1223,2026-06-27,Non-Stick Pan,Home & Kitchen,1,636.12,465.98,10,North,Credit Card
TXN-1013,2026-06-27,Webcam HD,Electronics,2,15894.94,11368.99,5,North,UPI
TXN-1120,2026-06-27,Planner 2024,Books & Stationery,2,111.51,70.59,15,West,Credit Card
TXN-1039,2026-06-27,Track Pants,Clothing,1,2449.22,1757.71,5,West,Debit Card
TXN-1218,2026-06-27,Polo T-Shirt,Clothing,1,2528.51,1333.03,20,South,Cash
TXN-1177,2026-06-27,Formal Shirt,Clothing,2,520.68,342.8,0,South,Credit Card
TXN-1213,2026-06-27,Sports Shoes,Sports & Fitness,5,4046.71,2478.55,10,South,Credit Card
TXN-1050,2026-06-27,Denim Jeans,Clothing,4,727.89,495.03,20,South,Debit Card
TXN-1124,2026-06-27,Kurta Set,Clothing,1,1798.36,1078.24,0,East,Credit Card
TXN-1014,2026-06-27,Bedsheet Set,Home & Kitchen,1,2806.11,1923.8,0,North,UPI
TXN-1007,2026-06-27,Wireless Earbuds,Electronics,2,15710.65,11850.53,0,East,UPI
TXN-1137,2026-06-28,Cotton T-Shirt,Clothing,1,1766.72,945.3,0,West,UPI
TXN-1141,2026-06-28,Smart Watch,Electronics,1,12999.72,9120.1,5,West,UPI
TXN-1011,2026-06-28,Lip Balm Set,Beauty & Personal Care,1,1457.74,666.74,0,West,Debit Card
TXN-1113,2026-06-28,Notebook Set,Books & Stationery,2,527.1,398.06,0,South,Debit Card
TXN-1156,2026-06-28,Gaming Mouse,Electronics,2,10491.49,8813.51,0,East,Credit Card
TXN-1391,2026-07-01,Self-Help Book,Books & Stationery,1,574.64,548.53,10,West,Credit Card
TXN-1320,2026-07-01,Mechanical Keyboard,Electronics,1,14325.95,10662.27,15,West,Credit Card
TXN-1343,2026-07-01,Non-Stick Pan,Home & Kitchen,2,1530.35,1181.37,0,North,Credit Card
TXN-1406,2026-07-01,Cricket Bat,Sports & Fitness,2,4196.24,3413.84,0,South,Debit Card
TXN-1376,2026-07-01,Lip Balm Set,Beauty & Personal Care,1,164.12,88.57,5,South,UPI
TXN-1390,2026-07-01,Water Bottle 1L,Home & Kitchen,1,1065.6,599.46,15,South,UPI
TXN-1291,2026-07-02,Bedsheet Set,Home & Kitchen,3,822.06,494.56,0,South,Net Banking
TXN-1316,2026-07-02,Wall Clock,Home & Kitchen,1,492.56,351.01,10,East,UPI
TXN-1324,2026-07-02,Chopping Board,Home & Kitchen,5,1547.54,900.53,25,West,UPI
TXN-1356,2026-07-02,Hair Serum,Beauty & Personal Care,1,586.37,271.13,0,North,Debit Card
TXN-1387,2026-07-02,Polo T-Shirt,Clothing,1,1370.3,781.84,25,North,UPI
TXN-1258,2026-07-02,Power Bank 20000mAh,Electronics,1,14060.48,10232.41,0,North,UPI
TXN-1402,2026-07-02,Webcam HD,Electronics,1,3236.99,2681.25,0,West,Credit Card
TXN-1268,2026-07-02,Storage Container Set,Home & Kitchen,4,901.62,643.22,15,South,UPI
TXN-1411,2026-07-03,Formal Shirt,Clothing,3,736.81,497.18,10,South,UPI
TXN-1422,2026-07-03,Wireless Earbuds,Electronics,1,6830.25,5516.56,0,South,UPI
TXN-1436,2026-07-03,Cargo Pants,Clothing,5,2935.46,2196.62,0,South,Cash
TXN-1397,2026-07-03,Sports Shoes,Sports & Fitness,3,3493.59,2746.97,0,North,Cash
TXN-1363,2026-07-04,Gym Gloves,Sports & Fitness,2,3490.37,2187.33,0,East,UPI
TXN-1403,2026-07-04,Formal Shirt,Clothing,2,1563.51,1106.47,15,East,Credit Card
TXN-1354,2026-07-04,Gaming Mouse,Electronics,2,14907.9,11586.76,0,West,Credit Card
TXN-1353,2026-07-04,Water Bottle 1L,Home & Kitchen,2,1052.8,635.12,0,West,Credit Card
TXN-1348,2026-07-04,USB-C Hub,Electronics,1,5887.1,4606.61,0,West,Net Banking
TXN-1322,2026-07-04,Hair Serum,Beauty & Personal Care,1,1220.35,734.4,10,West,Debit Card
TXN-1431,2026-07-04,Bluetooth Speaker,Electronics,2,1719.56,1170.26,0,East,Credit Card
TXN-1401,2026-07-04,Webcam HD,Electronics,3,15988.89,13378.61,5,West,Credit Card
TXN-1405,2026-07-04,Webcam HD,Electronics,1,14497.61,12844.19,15,East,Credit Card
TXN-1240,2026-07-04,Non-Stick Pan,Home & Kitchen,1,1282.89,779.98,15,North,Credit Card
TXN-1249,2026-07-04,Cricket Bat,Sports & Fitness,3,3020.85,2113.33,0,South,Credit Card
TXN-1345,2026-07-05,Cricket Bat,Sports & Fitness,1,786.23,446.01,0,South,Credit Card
TXN-1297,2026-07-05,Self-Help Book,Books & Stationery,2,848.35,582.41,5,East,UPI
TXN-1357,2026-07-05,Winter Jacket,Clothing,1,2776.74,1297.87,10,East,UPI
TXN-1281,2026-07-06,Cargo Pants,Clothing,2,2086.02,1101.55,0,West,UPI
TXN-1282,2026-07-06,Bluetooth Speaker,Electronics,2,13943.29,11150.81,15,East,Cash
TXN-1384,2026-07-06,Resistance Bands,Sports & Fitness,2,282.85,224.1,20,South,Net Banking
TXN-1352,2026-07-06,Power Bank 20000mAh,Electronics,2,4941.72,3378.92,0,South,Credit Card
TXN-1243,2026-07-06,Football,Sports & Fitness,2,1001.54,842.76,25,East,Cash
TXN-1247,2026-07-06,Mechanical Keyboard,Electronics,1,9099.7,7845.93,0,South,UPI
TXN-1318,2026-07-06,Skipping Rope,Sports & Fitness,1,464.04,261.54,5,South,UPI
TXN-1315,2026-07-06,Gym Gloves,Sports & Fitness,1,1872.77,1162.81,0,South,Net Banking
TXN-1374,2026-07-06,Smart Watch,Electronics,1,12435.33,11208.39,5,East,UPI
